product_id,category,sub_category,user,rating,comment
267,Máy Tính & Laptop,Linh Kiện Máy Tính,havanan549,3,NULL
267,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****n,1,Xem lai nhe shop
268,Máy Tính & Laptop,Linh Kiện Máy Tính,bigseabbh,4,NULL
269,Máy Tính & Laptop,Linh Kiện Máy Tính,ptqhuy,3,"Lỗ cắm trên quạt nhỏ quá, không cắm nổi, phải mua cái khác zzz."
269,Máy Tính & Laptop,Linh Kiện Máy Tính,hakhangthinh,3,"Có 3 cái quạt mà 1 cái không quay, tháo ra thì gỉ sét hết rồi. 2 cái kia thì ok"
269,Máy Tính & Laptop,Linh Kiện Máy Tính,_h5kb0_3cg,3,Mua ví về k có tiền nhét cho nên chỉ cho 3 sao thôi
269,Máy Tính & Laptop,Linh Kiện Máy Tính,huychut031298,3,NULL
269,Máy Tính & Laptop,Linh Kiện Máy Tính,dungcvdsfgfaer,3,", Chất lượng sản phẩm tạm được"
269,Máy Tính & Laptop,Linh Kiện Máy Tính,nnngocson,3,", Chất lượng sản phẩm tạm được"
269,Máy Tính & Laptop,Linh Kiện Máy Tính,baochanhngoc,2,"mua 2 cái chỉ sài được 1 cái 
1 cái bị gãy
cái này là do lỗi của shop biết gãy lấy keo 502 dán vô rồi giao cho khách 
chứ ko phải do vận chuyển 
có mấy chục ngàn mình ko rãnh đổi trả mất thời gian
shop rút kinh nghiệm để uy tính hơn"
269,Máy Tính & Laptop,Linh Kiện Máy Tính,xahoitrang08072511,2,Quạt không có jack cắm không xài được
270,Máy Tính & Laptop,Linh Kiện Máy Tính,jackeevo,3,NULL
270,Máy Tính & Laptop,Linh Kiện Máy Tính,nguyencaominh123456,3,NULL
270,Máy Tính & Laptop,Linh Kiện Máy Tính,lq.khanh96,2,"Mua 3 cái, gắn vô 15p hư 1 cái. Bo đã có sửa chữa, dính nhựa thông nham nhỡ."
270,Máy Tính & Laptop,Linh Kiện Máy Tính,doanhieuthanh456,2,Sử dụng được 1 ngày là bị hư
270,Máy Tính & Laptop,Linh Kiện Máy Tính,d*****d,1,"Chất lượng sản phẩm: Tệ
Tính năng nổi bật: Không dùng được
Sản phẩm quá tệ không thể sử dụng, cắm vào không hoạt động"
270,Máy Tính & Laptop,Linh Kiện Máy Tính,nina_phan0805,1,SP này không phải là hàng mới mà là hàng độ sửa lại rồi bán như mới theo tôi đây là hiện tượng gian dối.
270,Máy Tính & Laptop,Linh Kiện Máy Tính,shopdientusaigon,1,"Hang không dòng 1A, nhìn bo có vẽ yếu"
270,Máy Tính & Laptop,Linh Kiện Máy Tính,hoangvu.sg,1,không hiển thị đèn. bo mạch có dấu hiệu cắt dây
270,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****8,1,NULL
272,Máy Tính & Laptop,Linh Kiện Máy Tính,hoangnguyen09071999,4,Chất lượng sản phẩm ổn. Shop chuẩn bị hàng và giao hàng khá lâu
272,Máy Tính & Laptop,Linh Kiện Máy Tính,lequang8691,4,Shop chuẩn bị hàng chậm mấy tjan.
272,Máy Tính & Laptop,Linh Kiện Máy Tính,ladyfirstvn,4,NULL
272,Máy Tính & Laptop,Linh Kiện Máy Tính,david_nghia,3,"Thời gian chuẩn bị hàng khá là lâu, đóng gói sản phẩm cũng tạm được"
272,Máy Tính & Laptop,Linh Kiện Máy Tính,black_tiger,1,Thời gian chuẩn bị hàng chậm. Đóng gói cẩn thận. Thời gian vận chuyển quá lâu. Chất lượng sản phẩm okay. Kích thước nhỏ cỡ đầu ngón tay cái.
272,Máy Tính & Laptop,Linh Kiện Máy Tính,Người dùng Shopee,1,", Chất lượng sản phẩm rất kém, Shop phục vụ rất kém"
273,Máy Tính & Laptop,Linh Kiện Máy Tính,hieunmhcm,3,Con vít cực kì khó để vặn vào mà còn giòn nữa
273,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****8,3,"Cắm vào chân 4 pin của nguồn, quạt chạy max công suất, kinh hoàng. Chắc thích hợp cho trâu cày chứ sử dụng bình thường là không thể vì quá ồn. Không biết có cách nào cho nó chạy chậm lại ko."
273,Máy Tính & Laptop,Linh Kiện Máy Tính,pmhaos,3,"Hàng đóng chắc chắn, nhưng quạt chạy ồn tưởng như động cơ phản lực 😂 cộng thêm mùi nhựa khét, không biết sau có hết không. Mua xong có động lực mua hẳn fan noctua dùng cho khỏi lăn tăn"
273,Máy Tính & Laptop,Linh Kiện Máy Tính,hanurnki,3,Shop bỏ ốc hơi lộn xộn
273,Máy Tính & Laptop,Linh Kiện Máy Tính,Người dùng Shopee,3,Sản phẩm tốt nhưng giao hàng lâu
273,Máy Tính & Laptop,Linh Kiện Máy Tính,dunggahaha,2,"giao hàng nhanh, nhưng quạt chạy khét quá, gần như ko thể sử dụng!!!"
273,Máy Tính & Laptop,Linh Kiện Máy Tính,hanurnki,2,"Case bị bấp bênh, fan thì chạy ok"
274,Máy Tính & Laptop,Linh Kiện Máy Tính,anhminh.face10,3,Sản phâm đa mua nhung chua dung nen khong biét có ok hay không sưz phN
274,Máy Tính & Laptop,Linh Kiện Máy Tính,m*****4,3,NULL
274,Máy Tính & Laptop,Linh Kiện Máy Tính,3_kvv6jqtn,1,Chưa dùng đã bị mở nắp.
274,Máy Tính & Laptop,Linh Kiện Máy Tính,mrpuha1604,1,Chưa sử dụng mà đã bung nắp xịt keo ra đầy bao đựng. Shop gói hàng rất chán!
274,Máy Tính & Laptop,Linh Kiện Máy Tính,duchuy231202,1,Quá tệ
275,Máy Tính & Laptop,Linh Kiện Máy Tính,peetopain,3,Dùng ok nhưng sai bus. Đặt 3200 lại giao 2666
275,Máy Tính & Laptop,Linh Kiện Máy Tính,nqphongvn,3,NULL
275,Máy Tính & Laptop,Linh Kiện Máy Tính,kingnetbook,2,"Hàng nhìn hơi cũ,chân cắm đen thui"
275,Máy Tính & Laptop,Linh Kiện Máy Tính,nitawa123,1,Bh 12th. Mua ngày 18/10/2022 lại ghi 18/7/2022 vậy là sao shop. Chưa test nữa. Mà thấy ghi vậy rồi ko mún test lun.
275,Máy Tính & Laptop,Linh Kiện Máy Tính,Người dùng Shopee,1,Ram lỗi k dùng đc. Mua tháng trước giờ mới bỏ ra lắp vào mà lỗi k nhận
276,Máy Tính & Laptop,Linh Kiện Máy Tính,ngocthoaitrinh,4,NULL
276,Máy Tính & Laptop,Linh Kiện Máy Tính,m*****2,4,NULL
276,Máy Tính & Laptop,Linh Kiện Máy Tính,thehunghmuhd92,4,", Đóng gói sản phẩm chắc chắn, Đáng đồng tiền"
276,Máy Tính & Laptop,Linh Kiện Máy Tính,vnh2311,4,NULL
276,Máy Tính & Laptop,Linh Kiện Máy Tính,vucong_hieu,4,NULL
276,Máy Tính & Laptop,Linh Kiện Máy Tính,tranhtrangtricaocap,4,", Đóng gói sản phẩm chắc chắn"
277,Máy Tính & Laptop,Linh Kiện Máy Tính,quocthai0910,4,"Giao hàng nhanh, không có tem nên không biết chất lượng ra sao"
277,Máy Tính & Laptop,Linh Kiện Máy Tính,fantasypro,4,Kêu to
277,Máy Tính & Laptop,Linh Kiện Máy Tính,tunsuperteam,1,NULL
278,Máy Tính & Laptop,Linh Kiện Máy Tính,nguyenvanthanhnguyenbaothien,4,NULL
279,Máy Tính & Laptop,Linh Kiện Máy Tính,ryushinte,4,"Mua 2 miếng,  1 miếng tạm ổn ko có vấn đề,  1 miếng bị có 1 đường rạch mặc dù cái bao đựng còn nguyên. Lại còn bị vênh không bằng phẳng. Nói chung có thể do xui trúng cái bị lỗi toàn tập, trừ 1 sao vì shop chưa kiểm hàng kĩ"
279,Máy Tính & Laptop,Linh Kiện Máy Tính,a*****x,4,tấm tản nhiệt khá dày(1mm) và x12plus hút khá yếu(như shop mô tả). nhưng mà sài đc lúc toàn bị rơi ra. khuyên k nên sài chung với x12plus. lưu ý trước khi mua. keo gắn rất chắc với máy.
279,Máy Tính & Laptop,Linh Kiện Máy Tính,coiavocolla,4,Dán vào cực kỳ khó tháo ra.tháo ra dc cũng dính keo tùm lum
279,Máy Tính & Laptop,Linh Kiện Máy Tính,thao_ngan1512,4,Chất lượng sản phẩm: cái miếng chữ L bj ngược là quay lên mà quay xuống nên ko hịu quả
279,Máy Tính & Laptop,Linh Kiện Máy Tính,minhhoanghp6789,4,NULL
279,Máy Tính & Laptop,Linh Kiện Máy Tính,9go53rw9x3,3,NULL
279,Máy Tính & Laptop,Linh Kiện Máy Tính,trihai992,2,NULL
280,Máy Tính & Laptop,Linh Kiện Máy Tính,lamchieu123,4,Sp OK đóng gói OK (cho anh ấy đã mn tắt thở nè các bác 4 đâu là những gì)
280,Máy Tính & Laptop,Linh Kiện Máy Tính,prinyalrejchayee,4,"Đặt 8 cái bị hỏng, 1 cái không đúng 1."
280,Máy Tính & Laptop,Linh Kiện Máy Tính,rachchai168,4,"Chất lượng tốt, hoạt động tốt."
281,Máy Tính & Laptop,Linh Kiện Máy Tính,tuanpham27051988,4,NULL
281,Máy Tính & Laptop,Linh Kiện Máy Tính,hnhkhnh219,4,NULL
283,Máy Tính & Laptop,Linh Kiện Máy Tính,ctd31101999,3,"Quạt tốt, đẹp mỗi tội cho mấy con ốc vặn gãy cả tay vẫn không vô phải mua dây rút rút lại luôn. Shop nên thử vặn mấy con ốc mình cho thử để coi nó cứng như nào"
283,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****x,3,", Shop phục vụ tạm được"
283,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****2,3,"quạt chạy có thể là 1200rpm nhưng do cấu tạo và hướng của cánh quạt trên trong khá dốc nên có vẻ chạy nhanh nhưng tản nhiệt không hiệu quả lắm, bên cạnh đó, máy khi chạy khá rung (rung chứ không phải ồn nhé) chứ không êm lắm"
283,Máy Tính & Laptop,Linh Kiện Máy Tính,ksxd89,3,NULL
283,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****2,1,"Tính năng nổi bật: KÊU TO
Quạt gió mạnh nhưng kêu rất to, chân cắm 3 chân nên k điều tốc được :(("
284,Máy Tính & Laptop,Linh Kiện Máy Tính,lechikiet2020,2,"Chất lượng sản phẩm: ...
Đặt 4 cái hư 2 chán nản"
284,Máy Tính & Laptop,Linh Kiện Máy Tính,quanghuy2066,2,tiếng hơi ồn
284,Máy Tính & Laptop,Linh Kiện Máy Tính,xn9fa722um,2,", Chất lượng sản phẩm kém"
284,Máy Tính & Laptop,Linh Kiện Máy Tính,_*****s,2,NULL
285,Máy Tính & Laptop,Linh Kiện Máy Tính,trungboy1712,3,NULL
285,Máy Tính & Laptop,Linh Kiện Máy Tính,2obhukhmpk,2,NULL
285,Máy Tính & Laptop,Linh Kiện Máy Tính,tranhung868,1,Chưa nhận được hàng mà đã ghi là giao rồi! Ẩn hủy vì quá ngày 14 mà k cho hủy? Shoo làm việc lại với bên shoppe giúp mình
285,Máy Tính & Laptop,Linh Kiện Máy Tính,p*****0,1,"dùng được tuần thì k nhận nữa , gửi lại bảo hành thì kiểu k để ý luôn . nhắnh tin không thèm xem , gọi điện thì lý do cho qua. lưu ý trước khi mua"
286,Máy Tính & Laptop,Linh Kiện Máy Tính,altairisaacle,4,"Chất lượng sản phẩm: ổn
Tính năng nổi bật: kết nối các thiết bị
Hơi thất vọng với dạng phích cắm như hình, không phải loại như quảng cáo."
286,Máy Tính & Laptop,Linh Kiện Máy Tính,nhantonguyenii,4,NULL
286,Máy Tính & Laptop,Linh Kiện Máy Tính,phuongvantinh1234,4,NULL
286,Máy Tính & Laptop,Linh Kiện Máy Tính,thietbiphukiennganhmay,3,NULL
286,Máy Tính & Laptop,Linh Kiện Máy Tính,thanhlam141219,1,ko sài đc
287,Máy Tính & Laptop,Linh Kiện Máy Tính,quyenvip95,3,"Thất vọng về cách đóng gói sản phẩm. Ko có bao bì, lót hàng gì cả. Chất lượng thì còn kiểm chứng."
287,Máy Tính & Laptop,Linh Kiện Máy Tính,dangduyhp,3,Sản phẩm ok.nhưng dùng được mấy hôm quạt đã có tiếng ồn.không hiểu tại sao nhỉ...?
287,Máy Tính & Laptop,Linh Kiện Máy Tính,giangbn1997,3,"Nguyên seal, mới tinh ngọc trinh nhưng check serial chưa ra. "
288,Máy Tính & Laptop,Linh Kiện Máy Tính,sinackhi,4,"Shop tư vấn nhiệt tình, hàng mới, để sử dụng lâu dài xem chất lượng sao. Giờ cho 4s trước, mốt ok cho 5s"
288,Máy Tính & Laptop,Linh Kiện Máy Tính,bokinhvan_92_tb,4,Ok ko phải sản phẩm.mới
288,Máy Tính & Laptop,Linh Kiện Máy Tính,nguyendong0589,4,NULL
288,Máy Tính & Laptop,Linh Kiện Máy Tính,lemante,4,", Chất lượng sản phẩm tốt"
288,Máy Tính & Laptop,Linh Kiện Máy Tính,hntt628,4,NULL
288,Máy Tính & Laptop,Linh Kiện Máy Tính,trinhquoccuong8872,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn, Thời gian giao hàng nhanh"
288,Máy Tính & Laptop,Linh Kiện Máy Tính,bvthieu,3,"Nhãn được dán lại, không đúng thông tin. Board của Ram là samsung, bỏ mẫu từ 2018 mà nhãn là kingston 2021."
289,Máy Tính & Laptop,Linh Kiện Máy Tính,voldemortka,3,"Có vẻ không đủ nguồn, cục vnpt 12V 1.5A gắn vào xài xíu là bị reset, cục nguồn cắm điện thì không bị vậy, đang dùng cục xiaomi 20000 gen 3, cục usb đo nguồn bị hỏng rồi ko đo đc rồi"
289,Máy Tính & Laptop,Linh Kiện Máy Tính,sangnho1131994,3,NULL
289,Máy Tính & Laptop,Linh Kiện Máy Tính,pe4jegmti3,3,NULL
290,Máy Tính & Laptop,Linh Kiện Máy Tính,h*****2,3,Chất lượng sản phẩm: ko biết là cong do vận chuyển hay do shop đóng gói chặt quá
292,Máy Tính & Laptop,Linh Kiện Máy Tính,xuantan1984,3,chưa dùng thử
292,Máy Tính & Laptop,Linh Kiện Máy Tính,d*****s,2,"Mình đặt kèm 2 sợi cáp sata 6g màu đen nhưng shop lại giao 2 sợi cáp màu đỏ chất lượng kém.
Shop nên giao đúng hàng chứ ko thể ""nhầm"" như vậy đc."
292,Máy Tính & Laptop,Linh Kiện Máy Tính,bossakwe,1,BNzjsjsjjsjajsjsjsjsjsjajsjsjsjejssnnsnsnsnnssnnsnsnsn
292,Máy Tính & Laptop,Linh Kiện Máy Tính,hankite21,1,Cáp sata lỗi ko nhận ổ cứng. Thử nh lần ko đc
293,Máy Tính & Laptop,Linh Kiện Máy Tính,nguyenphuongthao2618,4,"Chất lượng sản phẩm: cũng tạm ổn
giao hàng đầy đủ
3 miếng dán
sờ vào mát tay
mua dịp săn sale giữa tháng"
293,Máy Tính & Laptop,Linh Kiện Máy Tính,thaonhidbp,4,NULL
293,Máy Tính & Laptop,Linh Kiện Máy Tính,hahaianh95x,4,NULL
293,Máy Tính & Laptop,Linh Kiện Máy Tính,1rdv6e4pz0,1,"Chất lượng quá tệ, không dính! Ujjjjjjjjjjjjjjjjjjj hjjj hjjjjj hhhh hhh tyyy iiijj"
294,Máy Tính & Laptop,Linh Kiện Máy Tính,vinhduc1999,3,"Sản phẩm chỉ để được laptop mỏng và nhỏ, lap 15”, phần đế dày để lên không chắn chắc, dễ bị rớt."
294,Máy Tính & Laptop,Linh Kiện Máy Tính,duybaywvn,3,dung 3hom bung oc vit vut bo luon hang kem
294,Máy Tính & Laptop,Linh Kiện Máy Tính,tuyettram66,3,kệ đỡ hơi bấy
294,Máy Tính & Laptop,Linh Kiện Máy Tính,vnnam259,3,NULL
294,Máy Tính & Laptop,Linh Kiện Máy Tính,kdksodkkd,3,NULL
294,Máy Tính & Laptop,Linh Kiện Máy Tính,h*****8,2,"Sai k đúng theo mô tả hình
Hdjdjdjdjdjfjfjfjjdjd
Gdjdjdjdjdjfjfjfjfjdjjdfjxjjxnxndjdjdjf
Hdjdjdjdjsjnđbhsjsj"
294,Máy Tính & Laptop,Linh Kiện Máy Tính,l*****2,2,"Mặc dù mua kèm flashsale cái ốp lưng có 1k. Nhưng mà đến lúc giao hàng lại cố tình không cho vào. 
Rồi lấp liếm cho qua như thể bị quên. Bao nhiêu shop ở shopee hay làm như vậy.
Chả thấy gì hay ho khi lừa khách hàng!

Đánh giá người mua của tôi được 5 sao và đây là lần đầu đánh giá shop 1 sao!"
294,Máy Tính & Laptop,Linh Kiện Máy Tính,ngoctu1987,2,Giao hàng ko như hình quảng cáo sp.
294,Máy Tính & Laptop,Linh Kiện Máy Tính,t*****i,1,"rất thất vọng giá đỡ bằng nhựa rất ọp ẹp,đặt máy nên mà gõ rung không ổn định.không đáng mua."
294,Máy Tính & Laptop,Linh Kiện Máy Tính,b*****z,1,Sản phẩm không đúng như mô tả. Nhựa dễ gãy và không dùng cho laptop 15.6 inc của tôi được. Quá thất vọng
294,Máy Tính & Laptop,Linh Kiện Máy Tính,t*****6,1,"Đóng gói bên ngoài khá kỹ nhưng sản phẩm bên trong hộp bị bung ra, sản phẩm bị đóng bụi và có vết trầy xướt của việc dùng rồi. Đây là lần đầu cũng như lần cuối mình mua sản phẩm tại cửa hàng này. Quá thất vọng về chất lượng của 1 cửa hàng ở thành phố!"
295,Máy Tính & Laptop,Linh Kiện Máy Tính,trnsua,4,OK..Nhưng hơi chậm.
295,Máy Tính & Laptop,Linh Kiện Máy Tính,thaihuypq,4,NULL
295,Máy Tính & Laptop,Linh Kiện Máy Tính,thanh8983,3,NULL
295,Máy Tính & Laptop,Linh Kiện Máy Tính,wpnsnrwr0z,2,"sản phẩm bị lỗi rùi shop ơi, để vào laptop không chạy được, hy vọng shop đổi cho cái khác"
296,Máy Tính & Laptop,Linh Kiện Máy Tính,tuyetdinh051088,1,"Chất lượng sản phẩm: Quá tệ HUB bị lỗi. liên hệ để bảo hành nhưng thờ ơ quá. khó ủng hộ lần sau . nhắn tin nhưng im lặng
Tính năng nổi bật: Quá tệ HUB bị lỗi. liên hệ để bảo hành nhưng thờ ơ quá. khó ủng hộ lần sau
tệ"
298,Máy Tính & Laptop,Linh Kiện Máy Tính,duytte,4,Hài lòng
298,Máy Tính & Laptop,Linh Kiện Máy Tính,hainguyen19x,4,NULL
298,Máy Tính & Laptop,Linh Kiện Máy Tính,khangyt2,3,NULL
298,Máy Tính & Laptop,Linh Kiện Máy Tính,khangyt2,3,", Chất lượng sản phẩm tạm được"
298,Máy Tính & Laptop,Linh Kiện Máy Tính,thiepdst,1,"Shopq phục vụ quá kém, nhắn tin ko thèm trả lời luôn. Với keo tản nhiệt này khi tra keo phải rất cẩn thận, nếu ko có kinh nghiệm thì ko nên mua. (Shop đã liên hệ hoàn tiền lại)"
298,Máy Tính & Laptop,Linh Kiện Máy Tính,yoe19990,1,", Chất lượng sản phẩm rất kém"
300,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****s,4,NULL
300,Máy Tính & Laptop,Linh Kiện Máy Tính,t*****9,4,NULL
300,Máy Tính & Laptop,Linh Kiện Máy Tính,s2ri9clej0,3,NULL
300,Máy Tính & Laptop,Linh Kiện Máy Tính,n*****7,3,", Chất lượng sản phẩm tạm được, Thời gian giao hàng tạm được"
301,Máy Tính & Laptop,Linh Kiện Máy Tính,mrquang789456,3,sản phẩm có bảo vệ chập đầu ra là ngừng xuất 24V. khá OK cho các bạn sử dụng với mục đích làm nguồn nuôi cho các khối điều khiển tín hiệu. ứng dụng trên 1A nên chọn bộ khác 
301,Máy Tính & Laptop,Linh Kiện Máy Tính,nhuhoan123_,3,NULL
301,Máy Tính & Laptop,Linh Kiện Máy Tính,hangnttnguyen,3,NULL
301,Máy Tính & Laptop,Linh Kiện Máy Tính,dieu.anh.287,3,NULL
301,Máy Tính & Laptop,Linh Kiện Máy Tính,nnfashion23,2,Mang tiếng nguồn 2A chứ dùng cho máy tạo hơi nước 1A kèm cái van điện từ nó nhảy như siêu nhân vì k đủ dòng . Ai có ý định muốn mua về sài những thiết bị trên 1A thì nên cân nhắc kĩ. Vì thông số cục nguồn này hơi ảo ma.
301,Máy Tính & Laptop,Linh Kiện Máy Tính,vnminhkhoa,2,NULL
301,Máy Tính & Laptop,Linh Kiện Máy Tính,w*****c,1,"Nguồn không hoạt động, shop xử lý thiếu chuyên nghiệp. Shop yêu cầu video cũng cho bản full không che rồi. Có đổi nguồn khác thì mình chịu 1 chiều ship chứ bắt mang đến kĩ thuật kiểm tra gì nữa, mất công mất việc đôi bên. Coi như nghìn cái hỏng 1 rơi ngay đầu mình vậy :)"
301,Máy Tính & Laptop,Linh Kiện Máy Tính,he9naobbhn,1,"Chất lượng sản phẩm: kém
Tính năng nổi bật: Không
Hàng không tốt rồi"
301,Máy Tính & Laptop,Linh Kiện Máy Tính,nobody080,1,"Vừa cắm vào dùng chưa đc 8 tiếng thì cháy luôn. Mạch, tụ của nguồn này k ổn tí nào. Nt shop k trả lời."
301,Máy Tính & Laptop,Linh Kiện Máy Tính,c*****5,1,"Chất lượng sản phẩm: Nguồn chỉ đủ để sáng đèn báo hiệu
nguồn 2A nhưng chất lượng vô cùng tệ. Nối vào tải thì sập nguồn ( tải 1.5A là quá đủ). Mình chấp nhận mở ra xem thì thấy linh kiện phía trong quá đơn giản. Shop giao hàng bth, ko nhanh ko chậm. Chỉ là chọn bán SP ko tốt thôi"
302,Máy Tính & Laptop,Linh Kiện Máy Tính,ygg3gkkt1z,4,NULL
302,Máy Tính & Laptop,Linh Kiện Máy Tính,t*****c,4,"Sp đẹp như mới, test cpu z  bus 1066."
302,Máy Tính & Laptop,Linh Kiện Máy Tính,h*****2,4,", Thời gian giao hàng nhanh"
304,Máy Tính & Laptop,Linh Kiện Máy Tính,_uipb_d1r0,2,"Shop quảng cáo bán quạt 0,3A , mà gưởi cho khách 0,25A , rất buồn"
304,Máy Tính & Laptop,Linh Kiện Máy Tính,minhphuong8324,2,NULL
304,Máy Tính & Laptop,Linh Kiện Máy Tính,dknano,2,", Chất lượng sản phẩm kém"
305,Máy Tính & Laptop,Linh Kiện Máy Tính,oba0q6sc9s,4,", Chất lượng sản phẩm tốt"
305,Máy Tính & Laptop,Linh Kiện Máy Tính,hungtb21,4,", Đóng gói sản phẩm chắc chắn"
305,Máy Tính & Laptop,Linh Kiện Máy Tính,phuocnguyen101,1,"code không khớp, fake"
306,Máy Tính & Laptop,Linh Kiện Máy Tính,v*****c,3,"Đầu cos thì rất tốt, bám chắc, có hàn sẵn chì để hàn vào board, tuy nhiên dây dẫn bên trong thấy hơi nhỏ và có dấu hiệu rỉ sét, nếu cần nên mua loại jack có đầu cos xiết dây sẽ ok hơn."
306,Máy Tính & Laptop,Linh Kiện Máy Tính,binh1201,3,"chất lượng sản phẩm để dùng mới biết được, giá cả vậy chắc cũng ok. cơ mà đo điện trở lớn quá"
306,Máy Tính & Laptop,Linh Kiện Máy Tính,nbi.shop,3,Tạm được
306,Máy Tính & Laptop,Linh Kiện Máy Tính,l*****n,1,Day qua te kg sai dc.khi tuot day thi dut tung khuc lam sao ma sai.dung la qua te.
306,Máy Tính & Laptop,Linh Kiện Máy Tính,nvhpro7,1,Giao hàng thiếu. Ko hài lòng thái độ phục vụ thích cà khịa
307,Máy Tính & Laptop,Linh Kiện Máy Tính,t*****4,3,Quạt bị vỡ mà shop cũng giao là sao?
307,Máy Tính & Laptop,Linh Kiện Máy Tính,kunhoh6bmh,2,Tốt khỏi bàn.                                                               Vâng
307,Máy Tính & Laptop,Linh Kiện Máy Tính,0*****n,1,Giao đến nơi bể hết cả 5 cái. Tệ
308,Máy Tính & Laptop,Linh Kiện Máy Tính,subinvalentine,4,NULL
308,Máy Tính & Laptop,Linh Kiện Máy Tính,tinhanh113,1,"Ổ renew làm mới lại mà bảo ổ xịn bóc máy, làm ăn dối trá. check code trang chủ seagate không ra, số giờ chạy 20 mà cái ổ kêu lọc cọc như đi cày, tem trên ổ là tem dán lại, vẫn còn vết keo của tem cũ, nhắn tin thì không phản hồi, trải nghiệm quá tồi tệ, mọi người không nên mua hdd ở shop này nhé ! Cho full combo 1sao vì không phản hồi tin nhắn và thái độ lấp liếm sản phẩm"
310,Máy Tính & Laptop,Linh Kiện Máy Tính,hoangsang3009,3,shop đã gọi lại tư vấn
310,Máy Tính & Laptop,Linh Kiện Máy Tính,hcdanh123,3,"nguồn tổ ong 12v 30A mới thì tốt , còn nguồn 24v 15A cũ thì yếu không dùng được cho moto 775 288w"
310,Máy Tính & Laptop,Linh Kiện Máy Tính,Người dùng Shopee,3,Sản phẩm in trong hình 
310,Máy Tính & Laptop,Linh Kiện Máy Tính,anbentre123,3,Tính năng nổi bật: đang dùng
310,Máy Tính & Laptop,Linh Kiện Máy Tính,Người dùng Shopee,3,NULL
310,Máy Tính & Laptop,Linh Kiện Máy Tính,quocphi05,2,Chất lượng thì tốt mà thời giao hàng thì tệ thôi rồi
310,Máy Tính & Laptop,Linh Kiện Máy Tính,namtrung79,1,Đưa nguồn mà k thấy dây nhợ gì hết vậy
311,Máy Tính & Laptop,Linh Kiện Máy Tính,t*****7,3,Ok
312,Máy Tính & Laptop,Linh Kiện Máy Tính,anbui2685,4,Tốt
312,Máy Tính & Laptop,Linh Kiện Máy Tính,hoangmanhtrung,4,NULL
312,Máy Tính & Laptop,Linh Kiện Máy Tính,nvtuan87,4,NULL
312,Máy Tính & Laptop,Linh Kiện Máy Tính,nguyenluc2375,4,NULL
312,Máy Tính & Laptop,Linh Kiện Máy Tính,manhtrung195,3,NULL
312,Máy Tính & Laptop,Linh Kiện Máy Tính,numbeone,3,NULL
312,Máy Tính & Laptop,Linh Kiện Máy Tính,qboicao,2,NULL
313,Máy Tính & Laptop,Linh Kiện Máy Tính,hhieunhusn0406,2,NULL
313,Máy Tính & Laptop,Linh Kiện Máy Tính,quangtien.86,2,", Shop phục vụ kém"
313,Máy Tính & Laptop,Linh Kiện Máy Tính,x*****e,2,NULL
315,Máy Tính & Laptop,Linh Kiện Máy Tính,hangcapben00,4,Bọn giao hàng ko đưa hàng đến...lần sau đừng giao cho bọn bưu điện
317,Máy Tính & Laptop,Linh Kiện Máy Tính,sangnguyen215tbg,2,Oke sản phẩm đẹp. Nhưng có điều 1 trong số những fan mình mua thì bị một nửa vòng led ko sáng. Đóng gói đúng là sơ sài theo như các bạn đã mua trước đó😂
317,Máy Tính & Laptop,Linh Kiện Máy Tính,binhvtvn12344,2,Giao hàng quá lâu. Còn sản phẩm thì ok
317,Máy Tính & Laptop,Linh Kiện Máy Tính,nhanthanh600,2,NULL
317,Máy Tính & Laptop,Linh Kiện Máy Tính,huynhnhan12,1,"Hàng thì giao thiếu, nhắn thì không rep!???. Đóng gói không cẩn thận, từ hà nội ra Đà Lạt đóng gói hàng như giao không khí. 715K chứ ít còn giao thiếu hàng, nhắn không rep. Mong mn né shop này ra. Đánh giá chung tất cả món hàng. Mong shop xóa luôn kênh youtube đi!."
317,Máy Tính & Laptop,Linh Kiện Máy Tính,doantuyen123,1,"Hàng sử dụng sao hỏi thì méo trả trả lợi,gói hàng thì xơ xài"
318,Máy Tính & Laptop,Linh Kiện Máy Tính,hwng_nguyen08,4,M1 bị lỗi không lùi được ko rõ là do shield hay arduino
318,Máy Tính & Laptop,Linh Kiện Máy Tính,tungvk1781,4,NULL
318,Máy Tính & Laptop,Linh Kiện Máy Tính,suchuanb,4,NULL
318,Máy Tính & Laptop,Linh Kiện Máy Tính,ngovanhien86,4,NULL
318,Máy Tính & Laptop,Linh Kiện Máy Tính,c*****2,3,Điều quan trọng là phải phân biệt rõ ràng giữa khối lượng và  lượng
319,Máy Tính & Laptop,Linh Kiện Máy Tính,toankv.vlc,3,"Tạm thôi, đồ cũ mà"
